DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	MudWgt	NPHI_pct	 Phixnd_chartbook 	 RhoMatrix 
4991	-0.313	81.513	10.553	10	0.782	0.705	0.693	2.246	0.3726	40	10	37.26	0.336198035	2.826418512
4991.5	0.4167	79.3055	10.3727	10	0.7097	0.6987	0.6835	2.2493	0.417288	40	10	41.7288	0.357750198	2.889490626
4992	-0.625	82.173	10.226	10	0.668	0.692	0.681	2.251	0.43223	40	10	43.223	0.350064279	2.87094436
4992.5	-0.188	85.3038	10.3237	10	0.6508	0.6818	0.6817	2.2478	0.437098	40	10	43.7098	0.354065	2.876958983
4993	-0.188	87.678	10.512	10	0.67	0.676	0.68	2.257	0.40744	40	10	40.744	0.353131024	2.888615691
4993.5	0.49	87.7427	10.4457	10	0.7198	0.6728	0.673	2.2762	0.399005	40	10	39.9005	0.342409677	2.888651626
4994	2.625	88.066	10.184	10	0.729	0.672	0.668	2.282	0.39028	40	10	39.028	0.340833624	2.89317399
4994.5	3.6563	90.7257	10.1673	10	0.6988	0.6722	0.6728	2.2682	0.409215	40	10	40.9215	0.351250244	2.900694319
4995	3.188	91.384	10.169	10	0.643	0.673	0.682	2.264	0.41759	40	10	41.759	0.349178198	2.888508001
4995.5	2.6042	91.5985	10.2362	10	0.6475	0.6815	0.7023	2.2765	0.418393	40	10	41.8393	0.343980919	2.893392959
